Unnamed: 0,post_text,label,split
11654," king primo trump is an egomaniacal narcissist , a deeply insecure one who is obsessed with his public perception . psychotrump . ",0,val
10994,i m still thinking about this https t . co yti b tk,0,val
19960,whenever people agree with me i always feel i must be wrong . oscar wilde,0,val
19190,user asdalmoot https t . co wt qmri,0,val
12456,"bad for america , flynn ! ! ! ! https t . co frtydnomd ",0,val
16579,pretty sure liquid nitrogen is relatively safe though . unless you re a moron who actually drinks the liquid before it can evaporate . ,0,val
17028,ill be your lifeline tonight gopaytwin yong,0,val
13207, salon new t telling us we need new approach to political ethics ? there are no political ethics left ! ! trump dispo https t . co hkahz o rw,0,val
17748, lee heading home soon in la traffic . . . most likely will be horrible . ,0,val
10797," cameronhoodkin first is jesse , second is dylan , third is tyler , sprayberry wasn t in the audio unless he was the guitar . final answer",0,val
10660,rt baneandlewis harry with amber riley and danielle brooks . via harryshumjr https t . co qvjlahvv,0,val
12510, trumpinaugural holy cat stuff ! if trump gets married again in the white house it will be his fourth wedding ! https t . co cczkpg jcd,0,val
12065,just realized i m running a k on friday the th and there s a full moon on that date . . . oh boy . . . ,0,val
12686, thehill what ? ? ? ? ? another trump lie ? ? ? come on ! ! ! hitler scheme ! tell a lie over and over and soon they w https t . co zijgmrsewf,0,val
12726,please make truth available lt please retweet lt please ! ! ! must be made known gt gt gt gt gt millions of peoples health at stake ! ! https t . co olekpkwqqf,0,val
13961, battlafield shitttt this is a tough one,0,val
15729,when i die . you don t have to put a batu nisan read tombstone on my grave . just stick a lightsaber in the ground and i ll be happy . ,0,val
14564, battlafield baba khan i love this guy https t . co vjv dswz x,0,val
13074," dannyboh newmediarules morning joe trump , putin , scarborough , fox , brietbart , evangelicals , you ! https t . co l zplwflg",0,val
18727,user daylocksmithos https t . co qp kiqrlpx,0,val
12819," joyannreid trump s got many dancing to his tune ! ! ! dancers , trumps tune is destruction of america based on his nar https t . co pc diamxmz",0,val
18524,quote me a cleaner is now following me on twitter ! thank you quote me a cleaner ! say hello https t . co hdlasiffk https t . co qj c ffyz ,0,val
15081, nedasaufi ahahsjahxbdjjs . i though no one would see this,0,val
19430,user thekelvinpartnership https t . co egoyas pns,0,val
13904,you should let me love you,0,val
12616, kellyannepolls you putz ! ! ! since djt cares for no one but djt nothing you declare can happen ! he has to care abou https t . co xmyzmasmno,0,val
10906,clary isabelle let these soft sapphics rise love amp trust each other implicitly every interaction is gay https t . co pgugoa wv,0,val
11317,rt alyciajdebnam point percent of these fuckboys cant fuck me ch ch dun dun dun damn dun dun dun bitch https t . co f zbedgl a,0,val
19206,user eydaceylanphotography https t . co rd otwtuo,0,val
18321,user nationalchampionship https t . co hadqmcdgty,0,val
16831, adhamarif uuu . thankyou ! ,0,val
17033,rt yongforhashtags rt anisayusalan thank you for everything gopaytwin yong https t . co zxmzbiwbgt,0,val
16746,haiz . relapsing back . this is not good . ,0,val
11526, deionsanders you should know . ,0,val
17772, lindacurley what ? how did you miss epi ? but you ll love the rest ! ,0,val
15803,rt madreeve azfarovski reminder we used to sacrifice people like you to the rain god,0,val
11418,rt tvline new howimetyourmother spinoff in the works from thisisus eps https t . co hhpjbmetdx https t . co cwixo c t,0,val
19417,mount dora dryer vent cleaning https t . co htyfslpy k,0,val
10244, blcakcanary mood always ! ! ! ! ! ! ,0,val
10527,omg . . . . idk where amie is but . i know this girl isnt trying to get me to watch rogue one when that happens . . . . . . . ,0,val
17138,start na guyz yong paytforluckysun,0,val
16013, dollahkhair nah not really . i responded with an acceptable answer . you re still invalid . ,0,val
11219," cameronhoodkin the famous verena , , , , , ",0,val
10110, cameronhoodkin i was truly bamboozled,0,val
18086,the handyman perth https t . co nmi chac ,0,val
19539,sigmond duggen is now following me on twitter ! thank you sigmond duggen ! say hello anytime https t . co deaj dyhq https t . co bomlrjydu ,0,val
18408,uk deed poll online office ltd https t . co rwfkthixn ,0,val
14828, . . . . . i think the new pencil i bough is faulty too . what the bloody hell . ,0,val
19039,user anambam https t . co dwaslu zbk,0,val
12521," politicomag that s what we need ! ! ! nixon intermediary or assistant ? ? , working for both ? ? ? https t . co bnyxokpqcj",0,val
19022,park communications ltd https t . co xyz jqqpdm https t . co dfm mxqfdh,0,val
14926,there s an albino chick in god eater . wooo,0,val
15000, vltsmrz aww . thankyou ! i love making mins sketch challenges . it helps when you re a lazy ass . ,0,val
18952,user ufc ippv https t . co mkb x ywsb,0,val
13059," thehill unpresidential ! only thugs do this ! gangster model , putin model . . . . how can any sane person support thi https t . co r d bxeu",0,val
15655, sitiamiramdali awh . but watching your friend jog with his gal sounds fun though not creepy ,0,val
15606, rhaeman rafshan that couldve easily been photoshopped . ,0,val
18440,st . bernard https t . co r a hvmsle https t . co l zxchl z,0,val
13618, . zayin a dick in hebrew . . . slang,0,val
10719,"rt keiynanlonsdale honestly , i think if he had his own way he would use best hero of all time , of all time . https t . co u ssytpxf ",0,val
17016,no matter how hard i still care gopaytwin yong,0,val
18675,clickaway san leandro verizon store phone repair computerrepair https t . co ezmf mtpin,0,val
10640, cameronhoodkin stop this i m bonding with steezy,0,val
12475,if you really wan to be informed watch cbsthismorning ! ! ! ! ! ! ! https t . co daqwwms h,0,val
10710,i love being dead inside ! https t . co bxzg lxc ,0,val
16706,"dad what you should ve told her is . throughout history , it is shown that smoking has been prominent irregardless of genders ",0,val
11715,fuck the packers . go lions . snf . https t . co izsfryxptw,0,val
18289,alemcredits https t . co f hyevprac,0,val
18709,richard calhoun is now following me on twitter ! thank you richard calhoun ! say hello anyti https t . co x fdkmrayg https t . co dnttg noy,0,val
12853, nytpolitics joe amp mika partyed with trump on news years eve ! ,0,val
14920, hananyxnyx yes but there were no elvish words on it tho ? ,0,val
19562,user allied spokane https t . co uofh rd,0,val
11772, young minutes tjlang fuck green bay ! the lions have beaten aaron rodgers before and they ll play a lot better at home . golions,0,val
17734, lee enjoy ! ,0,val
11124,rt dovecameron i love girls women so much . like . wow . so much appreciation for my own sex . wow wow wow . boys watch out imma steal y ,0,val
17505,fuck i ve got a mean skreak,0,val
10442, lydiamcrtins i havent taken it yet she s having some personal problems and i asked her if she was going in and she said no so like im,0,val
12538,rt cnnpolitics republicans face early stumbling blocks on repealing obamacare https t . co hfs lwbz j https t . co tbx oxi mg,0,val
17339,sometimes when we touch wearepayting foryong,0,val
16834, warning very heartbreaking amp depressing sad story thread https t . co wriiaq r s,0,val
18739,user dawson https t . co rykjcfasjx,0,val
17613,for a rack a night these niggas better have cable . . . . i m real life scrolling through the pics looking for a tv haha https t . co bi vgmy o,0,val
13144,"trump quotes putin in tweet slamming clinton , democrats https t . co eubxqidycr trump accepts putin suggestions today ! no lt no lt no lt nonever",0,val
10749," i want to spend eons with you , clarke griffin ib ac emilia s bastard vine by hellaheda https t . co fqdns ggae",0,val
10059, cameronhoodkin shy the ufkck up,0,val
16004,i strive to achieve balance in both this world and hereafter . so why not ukur berapa kali dia pergi haj . . . . . . . in https t . co n vhj lh r,0,val
11066, hereisgina i had a really bad night but i saw you on my tl amp you remind me of my best friend and that made me feel a lil better ur a gem ,0,val
19041,user referlinksonlinemarketing https t . co cgqwiofjje,0,val
10611,"oh girl , , , , mariah . . . . . ",0,val
11390,"this audio . the way he says clarke , , , , , , , , , , https t . co ovbzaazxrb",0,val
13388," foxnews realdonaldtrump bet you can t burn the russian flag ! will get you shot , your family shot and your dog shot . . . . . . . . . . . . . . right ",0,val
17251,rt nice wearepayting foryong,0,val
19246,user shwetagupte https t . co ehgfbx dqm,0,val
14490,no matter how much sleep i get i still feel tired throughout the day,0,val
18091,"sagefrog marketing group , llc https t . co wzg hslt n",0,val
11728,i m so fat . ,0,val
10456, underwhoos thatiovish dmed emeraude in a really respectful way and explained what was happening w the box braids and em blocked her omg,0,val
14775,rip my holidays . ,0,val
16294,"rt kuvshinov ilya nier automata s demo is awesome , so here s my yet another fan art ! https t . co jpuqedeftv https t . co hpamoexslg",0,val
11670, tracilordswikia gorgeous ! ,0,val
13913, superhamza farrukhgbaloch just wait till we get home,0,val
15322,rt thefunnyteens me in im going to eat healthy in me in https t . co coqr s x p,0,val
18951,user craig plahn https t . co jv n yt qz,0,val
13296," gop will be authored by generals , billionaires , fox contributors , alt right voices , putins propaganda , and a sick https t . co mz pigruqm",0,val
11406, adclaidekanes also yes maria ik i have a lot of emails,0,val
17481, shakakans did you only start on the k government contribution ? ,0,val
16048, fishfqh bin daddy,0,val
17295,be good nmn to us wearepayting foryong,0,val
16536,proposal inboundddd . ,0,val
16433,i used to wonder what albinos look like naked . whether we re the same or whether we re different . ,0,val
11863,"when i type lol , i m really laughing out loud , but when i type lol , i m just chuckling , you know , i find something humorous . ",0,val
15654, unbaliable aaay girl you know it,0,val
13824,yhvh is a cool guy and a reliable friend . ,0,val
14946, pu whowhyni rt manual,0,val
15886," shidachipsmore so if i were in penang , i can drink water straight from the tap ? honey pack your bags . we re going to be islanders . ",0,val
16947,one smile can start a friendship fivereasonstofollow yong,0,val
14683,"i hate snow , i love snow , i hate that i love snow . ",0,val
15011,rt teilmewhatslove what da actual fuck malaysian exo ls had started queuing up for exordium ticket launch in im having goosebumps ht ,0,val
17472,the only sex that constantly needs to justify their singleness . say they re loving it . say they re doing well . ,0,val
17857, detailsofzayn is currently trending worldwide ,0,val
14790, hananyxnyx this is theinternational symbol of thankyou for the opinion . ,0,val
17708,squaaaaad faded city of west hollywood https t . co tu v yoep ,0,val
16719,rt syxq azfarovski if both are the same stuff i d go for new . but if the used item have sth better to offer i d go for the used one,0,val
16843,i really want to buy a lightsaber s but where am i gonna practice swinging that goddamn thing around . ,0,val
11018,rt wallswcst why did that clip make me x more want to kiss girls . . . . that impact https t . co d shvwo,0,val
15049, fatinsalihah actually . now i m not so sure anymore ,0,val
19905,follow the river and you will eventually find the sea . ,0,val
13226," wsj mr . comey , name will go down in history ! it will be in a list of incompetent characters that one way of anothe https t . co va agznih",0,val
18250,user jason https t . co ayrow mwyq,0,val
18707,petraguardcoatings https t . co clml l k,0,val
16948,before you quit try fivereasonstofollow yong,0,val
15766, moimori taklah . i dont focus on anyones profile pic but zyl s . hahaha,0,val
14074,rt houstonrockets nbavote jharden dropped his rd straight trip dub in the win over the wiz last night ! rt if he should start in the ,0,val
10377,"rt cameronhoodkin dovecameron hey date me and adclaidekanes u liked both our tweets at diff times , polyamory is real",0,val
12571,"the worst bumbling , stumbling statement i ve seen in a while ! no intergity , credibility , no sense of what he said ! https t . co smlgu lemt",0,val
19906,they spell it da vinci and pronounce it da vinchy . foreigners always spell better than they pronounce . mark twain,0,val
12678," thehill it s outragous ! ! ! ! ! trump amp assange head on against intel cia , fbi amp other agencies ! says going t https t . co ltihmti vp",0,val
11970,the surrogates for realdonaldtrump are obnoxious and incredible for the most part . ,0,val
15245,blood and memes are what i live for . ,0,val
14931,my hambar game is strong today . i can see myself turning into my dad and constantly making dad jokes and bad puns in years time . ,0,val
19536,hey secret of vegas ! thanks for the follow ! ,0,val
18803,"harvest international group , llc https t . co to bsjgprc",0,val
12580,probably a lie ! you see who its from ! they mostly deal in russian supplied fake news ! ! https t . co a ejvm jfc,0,val
12084,"rt disneylandtoday years ago today , star tours debuted at disneyland ! what are your favorite star tours destinations ? inagalaxyfarfar ",0,val
10097, captains log stardate bye,0,val
16203, usd used to be around . k kot . now its close to k . what is this madness . ,0,val
12206, speakerryan will this help your financial supporters ? how about the supporters of the ? ok lt ok but save some for https t . co jxvrligen,0,val
10434,rt tinyclary uh i would let clary beat my ass in that outfit ? https t . co lwhm xwp,0,val
18613,user ruthamcau https t . co xyxxsmswfg,0,val
19740,you have taken yourself too seriously . ,0,val
10176,happy st birthday to the love of my life lydiamcrtins ! ! ! ! u are ethereal amp wonderful amp deserve the best in life i hope today is amazing ,0,val
17084,rt datujoe bea viel shejunki what happend yong paytforluckysun,0,val
15516,rt shima spoon be nice to bodhi https t . co iq c y vm ,0,val
12924, foxnews is the sexual harassment still going on ? ,0,val
14720, trevorcobb er nkenny upshotnyt ohh ! v cool . tv research is the coolest . ,0,val
14375,rt houstonrockets are u in htx ? are u a huge rockets amp beard fan ? prove it . rt this x w a slight change each time amp see what happens . ,0,val
14816, loofranchot alrighty bwill try . hemm . ,0,val
10256,rt kaneupdates video adelaide dancing with the cast reign lltq https t . co zfcmjwwyh ,0,val
14844," hananyxnyx the bigger the fuel , the bigger the flame , nani . flames spread out to the top . ",0,val
16723,rt erinscafe a man with a gun tried to rob a sex toy shop and the employees threw dildos at him and there s video merry christmas https ,0,val
10827, lydiamcrtins i know the voice but it also sounded like his brother listen,0,val
13434,republican senator falls apart and can t name a single time that trump criticized putin via politicususa https t . co ejicovkffi,0,val
13180, foxnews scaramucci realdonaldtrump told more lies for trump and on clinton than any other lair stumping for trum https t . co qsq iiklu,0,val
16675, gt forgets sunblock gt needs to go out gt buys new one gt ends up with boxes of partially used sunblocks,0,val
10088,oh my god wow https t . co pdwplccenl,0,val
16363, ihsnzlkfle i find it funny . korean words amuse me,0,val
11926, realdonaldtrump shut up ! ,0,val
12978," realdonaldtrump american jimbrownnfl wow , what a bunch of losers , except for brown ! but then again he suppo https t . co fkhxwlegse",0,val
15062, farmifahmi tryingggg . tomorrow s my deadline . ,0,val
14641,i m in the library and some girl just pulled out a big ass lizard and is carrying it around . i am very afraid . ,0,val
16160,guys . i found a malaysian lightsaber company that sells combat sabers made from aircraft grade aluminum for only rm . am i dreaming . ,0,val
17625,stargirl interlude daaaa weeknd ,0,val
15668, madreeve you also owe me a blonde toy with specs but its ok bby,0,val
14861, farumuru blockeddddd,0,val
17300,i enjoy making other people happy more than myself wearepayting foryong,0,val
10852,rt isikbreen honor carrie fisher normalize mental illness and its treatment take life a little less seriously destroy a fascist r ,0,val
11148,rt moreshelleyh that time we went to vegas . and then drove hours to get home . realbritt rob shelleyhennig phoebejtonkin via insta ,0,val
13692,hawk i m hungry okamoto hi hungry i m dad,0,val
12479, joenbc i noticed a picture of mika s father in your post ! ! he s not supporting you propaganda is he ? ? ,0,val
14422,"rt celtics al horford is the league s only player avg . at least pts , reb , ast amp blk per game nbavote rt to vote ! https t . co ",0,val
13962," samanasghar man i wish i still had it , i lost it ",0,val
17056, yongskiel shejunki dansalansheng aiyubtimmy kya love you all gopaytwin yong,0,val
14924, gaj bihhh please . i m just waiting for her to take her clothes off . ,0,val
19366,user tucherharry https t . co vqcdyywco ,0,val
15567,can anyone help me buy metal gear rising revengence on steam and i ll pay you back with an equivalent amount of items . ,0,val
13067," antoniaquestpho jefferson b . session wouldn t be in the senate from alabama if he were not a racists , speech wr https t . co sdgfwb v c",0,val
12262, smencimer jmartnyt another russian putin tactic ! ! sin against america ! trump has already established a strong https t . co uraejtifug,0,val
16687,rt snckpck the saddest thing in life is meeting someone you connect with immediately then realizing you will never ever see them again ht ,0,val
16810,we can t date if you don t like pikachu . ,0,val
13967, battlafield my mom tells me to grow up and stop watching cartoons when she sees me watching anime lmaoo ,0,val
10934, adclaidekanes i am so fucking sad over them i keep reblogging dctv ladies week posts with them in tears why,0,val
17800, lindacurley i didn t even have weeks off . it s just grim . . but have fun at work tomorrow ! ! ! ,0,val
11719,the refs missed that offside penalty on the packers . snf . https t . co ahvrb e qf,0,val
13198," submergingmkt one of the top propagandist in the us . . . . . . . . . . . . . . joe joenbc duel tasks , one open , one not https t . co dzvvv ckgg",0,val
16384," gaj if hes rich , he can choke me , daddy",0,val
17254,"rt yummyjaym thank you , . . . hehe wearepayting foryong https t . co hruleioocf",0,val
17568,how much can i disrespect emma ? ? ? https t . co xmgppgyxmv,0,val
11274, lydiamcrtins ok nice,0,val
11087,rt sapphicgeek a big thank you to dccomics for sending this amazing package . it warmed my heart and i can t wait to share it with her . h ,0,val
11140,"rt bestofmargot margot robbie married her long term boyfriend , tom ackerley , in a secret wedding in australia this weekend ! congrats to t ",0,val
12233, markgrehay apparently the dumbest guy in the usa or just stupid ! ! ! ! https t . co ltgkjxxk n,0,val
14665,rt allisonraskin for all my haters out there . . . just know . . . you re making some really good points . ,0,val
14400, donnaravenn pinky promise ? ,0,val
16455, copycatlily loofranchot i had to change shirts because my face was too friggin white ffs . ,0,val
16610, lucydiangkasa well i did eat scoops of ice cream hours ago ,0,val
18762,user gayle rust https t . co m uspdt ,0,val
16709,mom so yesterday i told my class that i hate sitting in public then seeing women smoke . tak sedap dipandang my mum conservative ,0,val
18073,user acu choice https t . co fkzbnsm f ,0,val
15087, tobelaissecret no not really . ,0,val
12268, sin against america sessions is guilty of saa over a long period ! as a disciple of john c calhoun amp george wal https t . co npd qr rmm,0,val
17099,frens are hard to find yong paytforluckysun,0,val
16161,i m still unsure why twt seni decided to follow me though . i dont think i ve ever interacted with any of them . couldve been a misclick . ,0,val
10569,rt jugheadjomes y all stop being so salty in me i only set realistic resolutions,0,val
10134, adclaidekanes so are matt and dom actually like they re all so fuckignn funny i love them all,0,val
10765, adclaidekanes also my step sister never became a ss even tho she worked here for like almost years https t . co iwxe glm n,0,val
12358," joenbc what do you expect gain from propaganda stream for trump ? if was an audition for fox , won t happen ! get back https t . co fr k kkj",0,val
18790,https t . co e gnfxkm l physical therapy isr https t . co u mvvzxw ,0,val
10267, adclaidekanes i just said the exact opposite right before this but ok,0,val
19100,national concrete accessories winnipeg https t . co uytvphlf i,0,val
17888,zayn our baby zquad rts count as votes ! pillowtalk bestmusicvideo iheartawards https t . co zg sbzidym,0,val
16628,"tbh if our religion allowed it , i d tattoo one arm fully with red dyes because why the hell not . ",0,val
14300,rt nfl big ben model for cameronnewton ? some things . . . are going to have to evolve around him . https t . co kzq yriec via chriswess ,0,val
13415, brianstelter presssec russian style news . . . . . only what drt wants known and who he wants to know it ! this is headed for stalin like plan ! ! ,0,val
16343, naura rarawwwr thankyou . hopefully i can do well for final exams as well,0,val
19951,"and they told us , what they wanted . . . was a sound that could kill some one , from a distance . kate bush",0,val
17838, lindacurley glad my mom doesn t say that to me ! ,0,val
11579,we all know ronald reagan and his wife thought you were sleazy and corrupt realdonaldtrump . why would you even po https t . co ydqpvopteq,0,val
17676, raaaaaiiiddeeerrrrssss you won but you really lost ! ,0,val
19381,roadbridge limited https t . co t vy yodrs,0,val
11217, lydiamcrtins im cackling stop,0,val
15497," rhaeman you cant get rid of natural bitchiness , hun . ",0,val
17243, yongmparilla yes keep . on tweeting wearepayting foryong,0,val
17889,zayn our baby rts count as votes ! pillowtalk bestmusicvideo iheartawards https t . co munccnit i,0,val
18355,"neil ackerman is now following me on twitter ! thank you neil ackerman ! say hello anytime , https t . co gbntwyz j https t . co ubsjwmlyq",0,val
13543,"oh yes , my criminal record ? the only thing illegal i ve done is absolutely killin it on the dancefloor . haha just kidding ! i ve killed a man",0,val
12441, cnnpolitics is this guy on the trump payroll ? ? ? ? ? ? ? ,0,val
12909, wsjsolomon netanyahu does god know you ve lost your humanity ? ? ? ? ,0,val
18715,"mr . no is now following me on twitter ! thank you mr . no ! say hello anytime , i am a real pe https t . co wnq stqpgc https t . co huktivsjla",0,val
12458," mmfa fascinating , scary amp insightful . . . . . . . . . . . . . . . . . . . . . . . . . . https t . co lsycm l rc",0,val
19067,collin creek dental larry d . whiting dds fagd https t . co uwqljdhzdi,0,val
15807, wandayunita i dont need help . that was figures ok . dis lightsaber is important ! ,0,val
11309,yes short hair adelaide rise ! ! ! ! ! ! ! https t . co sy r xd,0,val
17132,all of me yong paytforluckysun,0,val
10355,rt nickdenbow this coachella lineup is https t . co kkfojdbvoj,0,val
19731,what makes the universe so hard to comprehend is that there s nothing to compare it with . ,0,val
17757, jcxalways i don t even know characters ! ,0,val
11433,rt hellatreehill bob morley is literally the best male actor on the cw and he barey gets any credit it makes me so fucking made yall need ,0,val
12010,i m years old and have been dealing with bouts of depression since i was years old . that s a lot of time being depressed . ,0,val
10816,omg i saw that scott stiles vine to knocking on heaven s door while looking for a totally different vine bye,0,val
11080,rt ivyspuddin what if the girl who saves everyone is the one who needs saving ? https t . co mwz jghdub,0,val
12606, kellyannepolls aren t you afraid to associate these alt right thugs ? ? ? ? ? ? ? https t . co sbim ol o ,0,val
13130,joe democratic party has collapsed https t . co ortpmnfgzc via msnbc agreeing with putin ! lies don t fly with those that know better ! ,0,val
10002, hot cocoa counterattack,0,val
14379,rt wshhfans yooooo wtf is kevin durant doing here https t . co wire vvfre,0,val
18909,riverdayspa https t . co heaxofldrt,0,val
17963,i m voting pillowtalk for bestmusicvideo at the iheartawards zaynmalik t,0,val
10225,"rt thefienprint lili reinhart declares that riverdale is breaking down the betty veronica binary . mr . berlanti , tear down that wall . t ",0,val
19090,"ernest p . sharp , ii cpa https t . co cdydq zrsh",0,val
12936, realdonaldtrump usafortrump hogs in politics . . . . . . . . . . . . . . . . . . . . . . https t . co py yi vmef,0,val
16841, nanopls trying but hem,0,val
14982,rt s nicsarah ok i m personally offended https t . co l c h jyw ,0,val
10787,rt emeraudetoubia thai cooking class bangkok thailand https t . co mjegsuvaf ,0,val
16476,"rt faizalhamssin a commenter was like they didn t assimilate to our culture . bitch please , this dude already bleached his hair , what m ",0,val
10913,do this while i fight to stay awake long enough for dinner ! https t . co jibrxdzlq,0,val
18989,"ruth e . collins , cpa https t . co vvquhdqjtz",0,val
19451,user rabbitandcarrot https t . co kjcudmqahk,0,val
19443,user gurvinder https t . co lfkjyqapiu,0,val
18500,user aiensmith https t . co acm manh w,0,val
17288, hugotatibapa done na poh wearepayting foryong,0,val
12132,"rt leozombie common gym thought man , everyone here is really well dressed , athletically , and i m in pe shorts and a novelty t shirt . ",0,val
18990,national concrete accessories saskatoon https t . co ro wnusha,0,val
16771,rt nurirdhawany this one too much yknow https t . co ebua dlixn,0,val
17303, misslizzygirl parokya ni edgar bes wearepayting foryong,0,val
13016, speakerryan housegop it s not the peoples house after jan . ! it s controlled by gerrymandered hacks dictated https t . co rkdv akjb,0,val
16949,before you pray believe fivereasonstofollow yong,0,val
10596, iriswestaiin ahhh luci plea se i love u ,0,val
14680,is trevorcobb mean ? ,0,val
14098, battlafield tbh i m used to it,0,val
15573,rt kotaku the nier automata demo lets players kill themselves by unequipping an item https t . co ubi k op https t . co anengofcvb,0,val
14656, ellafritts you reblogging dumb jokes about nbc comedies might not hold up in court as a blog ,0,val
19855,liar one who tells an unpleasant truth . ,0,val
12021,"rt wsj zsa zsa gabor , the jet setting hungarian actress and socialite , has died . she was . https t . co kobyjfuf z https t . co xy csyi ",0,val
17674,juuuuuumad ? saveahoejoe https t . co srjoagmzyd,0,val
14621,"i need that reciprocated love , no more snake fake love ",0,val
10108,i hear emmas accent a little it s so cute during the first seasons of shows when australians let their accent slip out,0,val
16594,all of my packages magically decided to arrive on the same day today ehehehehehe . i m a happy man . ,0,val
15815, luqmanzuhair nope . still checking . malam karang nak go through a few more designs . i ll buy it on . . ,0,val
12751, bigvarick bannerite naacp ldf rolandsmartin the worst possible example of a trump supporter ! ! ! simply scary st https t . co zsygam jop,0,val
10988,rt wainwrightae iriswestaiin i bought one as a joke but then friends started gifting them to me i m the creepy gnome lady ! ,0,val
11330, adclaidekanes i m still behind on lot but that s fine,0,val
19919,mirrors should reflect a little before throwing back images . jean cocteau,0,val
19807,"an englishman never enjoys himself , except for a noble purpose . a . p . herbert",0,val
14796,rt destroymuse been thinking bout the real questions https t . co sctxjndmae,0,val
14939, muhammadatiqhaf ngghh . so cool . that game has been in my wishlist for a long time now . the first one too . ,0,val
12867, joenbc come on joe ! seconds well wishers ? ? at a great roaring party ? seconds is weak for a cover up ! try the https t . co nvmutwk h,0,val
16795, nabilahudatahar nocturnaltapir against it . it brings nothing but unjust . fite me . ,0,val
19528,"idigit is now following me on twitter ! thank you idigit ! say hello anytime , i am a real pe https t . co wwlsz umzz https t . co on trs b ",0,val
15642, . . . . . . i don t have a manly photo . . . . . . . . . . . ,0,val
10761,rt pondandrory adclaidekanes u gonna kill it,0,val
17275,rt yongsters zs khaizermuhajil ofcaldub zambo welcome po hihi wearepayting foryong,0,val
14569,rt ollieconnolly john elway is going to get a lot of credit for offering brock osweiler just million a year instead of million,0,val
15005, vnndrws pain . ,0,val
17634," , one hundred times . you have to break it down in to numbers you can wrap your head around . ",0,val
16098, naddyduddy thank god he came into my life aaay . ,0,val
19775,"he that is giddy thinks the world turns round . william shakespeare , the taming of the shrew ",0,val
14428,"rt sexualgifs best thing taught me so far is don t force relationships with anybody , if they wanna fwu they gonna act like it , word ",0,val
13377, thetrumplady realdonaldtrump one day this beautiful little guy will come to know putins loved bytrump ! hopes he https t . co nirf cpq ,0,val
14657,rt lostatcollege how i used to pull all nighters i will never know cause these days i genuinely struggle to even pull all dayers i m lite ,0,val
18304,allfxbrokers https t . co nuuad e gx,0,val
12667, politico politicomag because he is a russian willing idiot ,0,val
19063,user encoreproducts https t . co mpkhkcfxix,0,val
14465,"rt brookeregalado reminder if you re important to someone , they will always find a way . for anything . ",0,val
17548,"rt virgiltexas whenever you hear libs sigh we should stop fighting , they mean everyone should fall in line behind them and the failed d ",0,val
17938,zayn for best video pillowtalk bestmusicvideo iheartawards https t . co vpgvpr yl,0,val
11138,rt kat mcnamara press day for shadowhunterstv with these two handsome gents . . . harryshumjr isaiahmustafa https t . co at b crezd,0,val
18743,user tcfamilydentistry https t . co g qi htdve,0,val
17989, zaynmalik happy new year z ,0,val
10612, iriswestaiin casstims i choke d stop i talk about this scene a lot and i wasnt gonna bring it up but same,0,val
15453, syifamahadi yesh . ,0,val
17123,rt angelsheart yong paytforluckysun,0,val
17336, yongsters zs salamat bes . keep on tweeting wearepayting foryong,0,val
19732,"if all the salmon caught in canada in one year were laid end to end across the sahara desert , the smell would be absolutely awful . ",0,val
10030,"no shit it s hard to do a ga show without bc ? ? ? if you knew that , why did you kill her off ! ! ! ! ! ",0,val
15118, fantasticjerk its hard though . when people look at me all they say is oh you re so pretty cute i wanna be the jejaka melayu terakhir . ,0,val
17540,bernies tweets are actually crack up . just saying feel good motivational shit . he should start an insta quotes page,0,val
14778,or or . i could write my own poems in it . or some motivational quotes . tsk . so many choices to be made . ,0,val
10653,rt iriswestaiin tysm allie you made my year better too ilysm https t . co uvl zh v,0,val
14361,rt grrm i m sorry https t . co ieuawtgg ,0,val
12187, keitholbermann of exxon oil drilling rights in russia ! usa ! sanctions stopped drilling ! no drilling s https t . co qznjrwhkcb,0,val
19947,god gives us relatives thank goodness we can choose our friends . ,0,val
11886," rolandsmartin my detroitlions lost all games during the season . i was hoping the browns would tie them , but no . damn chargers . ",0,val
19490,user assignmentdeskuk https t . co qabpullcnu,0,val
16573,"if you wanna test out the frostbite effect , get an icecube , and some salt . ",0,val
12744, salon not the first time ! birds of a feather ! fake awards from joey no socks ! ! https t . co glic roe,0,val
18753,standale siding of walker https t . co f ortum f,0,val
16021,one of the things that i m grateful for is my face . the fact that i don t need to wash it or use products on it to maintain it ,0,val
10018,amazing https t . co xwyr ma a ,0,test
14205, humaidmistry chiiivlbes humaid i need you,0,test
18929,laser center yonkers https t . co nwejvxviaa,0,test
13869,rt wale tammy put some respek on our president name . pls thx https t . co d ir qwtf,0,test
12266," nymag that s just great ! ! crooks appointing crooks to investigate crooks , congratulated by a crook ! sin against https t . co t icgp fmg",0,test
16827, madreeve stop you re ruining it,0,test
19745,history does not repeat itself historians merely repeat each other . ,0,test
12186,we ll see ! https t . co jtz c w,0,test
14115,rt worldstar for sure . . https t . co tmdbl dwdt,0,test
19349,dean w oconnor pllc https t . co w mxw ngc,0,test
10675,rt galaxyiriss laurel lance the best character on that shitshow deserved better from almost everyone just wanted to make the world a b ,0,test
14020,some ppl will claim they love you but will never be there when you need them . . . stay away from the fakes y all i swear tv has wisdom,0,test
16263, naddyduddy moimori groovgrv qayyumx highzyl aku ada je simpan selfies ane . but mostly for blackmail purposes lah . ,0,test
18312,london ontario plumbers https t . co rqfstnh ,0,test
